"IPAddress","Status","HostName"
"172.21.104.42","Allocated","02SISP1ODBW019-BNic"
"172.21.104.43","Allocated","02SISP1ODBW020-Nic"
"172.21.104.44","Allocated","02SISP1ODBW020-BNic"
"172.21.104.45","Allocated","02SISP1ODBW021-Nic"
"172.21.104.46","Allocated","02SISP1ODBW021-BNic"
"172.21.104.47","Allocated","02SISP1ODBW022-Nic"
"172.21.104.48","Allocated","02SISP1ODBW022-BNic"
"172.21.104.49","Allocated","02SISP1ODBW023-Nic"
"172.21.104.50","Allocated","02SISP1ODBW023-BNic"
"172.21.104.51","Allocated","02SISP1ODBW024-Nic"
"172.21.104.52","Allocated","02SISP1ODBW024-BNic"
"172.21.104.53","Allocated","02SISP1ODBW025-Nic"
"172.21.104.54","Allocated","02SISP1ODBW025-BNic"
"172.21.104.55","Allocated","02SISP1ODBW026-Nic"
"172.21.104.56","Allocated","02SISP1ODBW026-BNic"
"172.21.104.57","Allocated","02SISP1ODBW027-Nic"
"172.21.104.58","Allocated","02SISP1ODBW027-BNic"
"172.21.104.59","Allocated","02SISP1ODBW028-Nic"
"172.21.104.60","Allocated","02SISP1ODBW028-BNic"
"172.21.104.61","Allocated","02SISP1ODBW029-Nic"
"172.21.104.62","Allocated","02SISP1ODBW029-BNic"
"172.21.104.63","Allocated","02SISP1ODBW030-Nic"
"172.21.104.64","Allocated","02SISP1ODBW030-BNic"
"172.21.104.65","Allocated","02SISP1ODBW031-Nic"
"172.21.104.66","Allocated","02SISP1ODBW031-BNic"
"172.21.104.67","Allocated","02SISP1ODBW032-Nic"
"172.21.104.68","Allocated","02SISP1ODBW032-BNic"
"172.21.104.69","Allocated","02SISP1ODBW033-Nic"
"172.21.104.70","Allocated","02SISP1ODBW033-BNic"
"172.21.104.71","Allocated","02SISP1ODBW034-Nic"
"172.21.104.72","Allocated","02SISP1ODBW034-BNic"
"172.21.104.73","Allocated","02SISP1ODBW036-Nic"
"172.21.104.74","Allocated","02SISP1ODBW036-BNic"
"172.21.104.75","Allocated","02SISP1ODBW037-Nic"
"172.21.104.76","Allocated","02SISP1ODBW037-BNic"
"172.21.104.77","Allocated","02SISP1ODBW038-Nic"
"172.21.104.78","Allocated","02SISP1ODBW038-BNic"
"172.21.104.79","Allocated","02SISP1ODBW039-Nic"
"172.21.104.80","Allocated","02SISP1ODBW039-BNic"
"172.21.104.81","Allocated","02SISP1ODBW040-Nic"
"172.21.104.82","Allocated","02SISP1ODBW040-BNic"
"172.21.104.83","Allocated","02SISP1ODBW035-Nic"
"172.21.104.84","Allocated","02SISP1ODBW035-BNic"
"172.21.104.85","Allocated","02SISP1ODBW041-Nic"
"172.21.104.86","Allocated","02SISP1ODBW041-BNic"
"172.21.104.87","Allocated","02SISP1ODBW042-Nic"
"172.21.104.88","Allocated","02SISP1ODBW042-BNic"
"172.21.104.89","Allocated","02SISP1ODBW043-Nic"
"172.21.104.90","Allocated","02SISP1ODBW043-BNic"
"172.21.104.91","Allocated","02SISP1ODBW044-Nic"
"172.21.104.92","Allocated","02SISP1ODBW044-BNic"
"172.21.104.93","Allocated","02SISP1ODBW045-Nic"
"172.21.104.94","Allocated","02SISP1ODBW045-BNic"
"172.21.104.95","Allocated","02SISP1ODBW046-Nic"
"172.21.104.96","Allocated","02SISP1ODBW046-BNic"
"172.21.104.97","Allocated","02SISP1ODBW047-Nic"
"172.21.104.98","Allocated","02SISP1ODBW047-BNic"
"172.21.104.99","Allocated","02SISP1ODBW048-Nic"
"172.21.104.100","Allocated","02SISP1ODBW048-BNic"
"172.21.104.101","Allocated","02SISP1ODBW049-Nic"
"172.21.104.102","Allocated","02SISP1ODBW049-BNic"
"172.21.104.103","Allocated","02SISP1ODBW050-Nic"
"172.21.104.104","Allocated","02SISP1ODBW050-BNic"
"172.21.104.105","Allocated","02SISP1ODBW051-Nic"
"172.21.104.106","Allocated","02SISP1ODBW051-BNic"
"172.21.104.107","Allocated","02SISP1ODBW052-Nic"
"172.21.104.108","Allocated","02SISP1ODBW052-BNic"
"172.21.104.109","Allocated","02SISP1ODBW053-Nic"
"172.21.104.110","Allocated","02SISP1ODBW053-BNic"
"172.21.104.111","Allocated","02SISP1ODBW054-Nic"
"172.21.104.112","Allocated","02SISP1ODBW054-BNic"
"172.21.104.113","Allocated","02SISP1ODBW055-Nic"
"172.21.104.114","Allocated","02SISP1ODBW055-BNic"
"172.21.104.115","Allocated","02SISP1ODBW056-Nic"
"172.21.104.116","Allocated","02SISP1ODBW056-BNic"
"172.21.104.117","Allocated","02SISP1ODBW057-Nic"
"172.21.104.118","Allocated","02SISP1ODBW057-BNic"
"172.21.104.119","Allocated","02SISP1ODBW058-Nic"
"172.21.104.120","Allocated","02SISP1ODBW058-BNic"
"172.21.104.121","Allocated","02SISP1ODBW059-Nic"
"172.21.104.122","Allocated","02SISP1ODBW059-BNic"
"172.21.104.123","Allocated","02SISP1ODBW060-Nic"
"172.21.104.124","Allocated","02SISP1ODBW060-BNic"
"172.21.104.125","Allocated","02SISP1ODBW061-Nic"
"172.21.104.126","Allocated","02SISP1ODBW061-BNic"
"172.21.104.127","Allocated","02SISP1ODBW062-Nic"
"172.21.104.128","Allocated","02SISP1ODBW062-BNic"
"172.21.104.129","Allocated","02SISP1ODBW063-Nic"
"172.21.104.130","Allocated","02SISP1ODBW063-BNic"
"172.21.104.131","Allocated","02SISP1ODBW064-Nic"
"172.21.104.132","Allocated","02SISP1ODBW064-BNic"
"172.21.104.133","Allocated","02SISP1ODBW065-Nic"
"172.21.104.134","Allocated","02SISP1ODBW065-BNic"
"172.21.104.135","Allocated","02SISP1ODBW066-Nic"
"172.21.104.136","Allocated","02SISP1ODBW066-BNic"
"172.21.104.137","Allocated","02SISP1ODBW067-Nic"
"172.21.104.138","Allocated","02SISP1ODBW067-BNic"
"172.21.104.139","Allocated","02SISP1ODBW068-Nic"
"172.21.104.140","Allocated","02SISP1ODBW068-BNic"
"172.21.104.141","Allocated","02SISP1ODBW069-Nic"
"172.21.104.142","Allocated","02SISP1ODBW069-BNic"
"172.21.104.143","Allocated","02SISP1ODBW070-Nic"
"172.21.104.144","Allocated","02SISP1ODBW070-BNic"
"172.21.104.145","Allocated","02SISP1ODBW071-Nic"
"172.21.104.146","Allocated","02SISP1ODBW071-BNic"
"172.21.104.147","Allocated","02SISP1ODBW072-Nic"
"172.21.104.148","Allocated","02SISP1ODBW072-BNic"
"172.21.104.149","Allocated","02SISP1ODBW073-Nic"
"172.21.104.150","Allocated","02SISP1ODBW073-BNic"
"172.21.104.151","Allocated","02SISP1ODBW074-Nic"
"172.21.104.152","Allocated","02SISP1ODBW074-BNic"
"172.21.104.153","Allocated","02SISP1ODBW075-Nic"
"172.21.104.154","Allocated","02SISP1ODBW075-BNic"
"172.21.104.155","Allocated","02SISP1ODBW076-Nic"
"172.21.104.156","Allocated","02SISP1ODBW076-BNic"
"172.21.104.157","Allocated","02SISP1ODBW077-Nic"
"172.21.104.158","Allocated","02SISP1ODBW077-BNic"
"172.21.104.159","Allocated","02SISP1ODBW078-Nic"
"172.21.104.160","Allocated","02SISP1ODBW078-BNic"
"172.21.104.161","Allocated","02SISP1ODBW079-Nic"
"172.21.104.162","Allocated","02SISP1ODBW079-BNic"
"172.21.104.163","Allocated","02SISP1ODBW080-Nic"
"172.21.104.164","Allocated","02SISP1ODBW080-BNic"
"172.21.104.165","Allocated","02SISP1ODBW081-Nic"
"172.21.104.166","Allocated","02SISP1ODBW081-BNic"
"172.21.104.167","Allocated","02SISP1ODBW082-Nic"
"172.21.104.168","Allocated","02SISP1ODBW082-BNic"
"172.21.104.169","Allocated","02SISP1ODBW083-Nic"
"172.21.104.170","Allocated","02SISP1ODBW083-BNic"
"172.21.104.171","Allocated","02SISP1ODBW084-Nic"
"172.21.104.172","Allocated","02SISP1ODBW084-BNic"
"172.21.104.173","Allocated","02SISP1ODBW085-Nic"
"172.21.104.174","Allocated","02SISP1ODBW085-BNic"
"172.21.104.175","Allocated","02SISP1ODBW086-Nic"
"172.21.104.176","Allocated","02SISP1ODBW086-BNic"
"172.21.104.177","Allocated","02SISP1ODBW087-Nic"
"172.21.104.178","Allocated","02SISP1ODBW087-BNic"
"172.21.104.179","Allocated","02SISP1ODBW088-Nic"
"172.21.104.180","Allocated","02SISP1ODBW088-BNic"
"172.21.104.181","Allocated","02SISP1ODBW089-Nic"
"172.21.104.182","Allocated","02SISP1ODBW089-BNic"
"172.21.104.183","Allocated","02SISP1ODBW090-Nic"
"172.21.104.184","Allocated","02SISP1ODBW090-BNic"
"172.21.104.185","Allocated","02SISP1ODBW091-Nic"
"172.21.104.186","Allocated","02SISP1ODBW091-BNic"
"172.21.104.187","Allocated","02SISP1ODBW092-Nic"
"172.21.104.188","Allocated","02SISP1ODBW092-BNic"
"172.21.104.189","Allocated","02SISP1ODBW093-Nic"
"172.21.104.190","Allocated","02SISP1ODBW093-BNic"
"172.21.104.191","Allocated","02SISP1ODBW094-Nic"
"172.21.104.192","Allocated","02SISP1ODBW094-BNic"
"172.21.104.193","Allocated","02SISP1ODBW095-Nic"
"172.21.104.194","Allocated","02SISP1ODBW095-BNic"
"172.21.104.195","Allocated","02SISP1ODBW096-Nic"
"172.21.104.196","Allocated","02SISP1ODBW096-BNic"
"172.21.104.197","Allocated","02SISP1ODBW097-Nic"
"172.21.104.198","Allocated","02SISP1ODBW097-BNic"
"172.21.104.199","Allocated","02SISP1ODBW098-Nic"
"172.21.104.200","Allocated","02SISP1ODBW098-BNic"
"172.21.104.201","Allocated","02SISP1ODBW099-Nic"
"172.21.104.202","Allocated","02SISP1ODBW099-BNic"
"172.21.104.203","Allocated","02SISP1ODBW100-Nic"
"172.21.104.204","Allocated","02SISP1ODBW100-BNic"
"172.21.104.205","Allocated","02SISP1ODBW101-Nic"
"172.21.104.206","Allocated","02SISP1ODBW101-BNic"
"172.21.104.207","Allocated","02SISP1ODBW102-Nic"
"172.21.104.208","Allocated","02SISP1ODBW102-BNic"
"172.21.104.209","Allocated","02SISP1ODBW103-Nic"
"172.21.104.210","Allocated","02SISP1ODBW103-BNic"
"172.21.104.211","Allocated","02SISP1ODBW104-Nic"
"172.21.104.212","Allocated","02SISP1ODBW104-BNic"
"172.21.104.213","Allocated","02SISP1ODBW105-Nic"
"172.21.104.214","Allocated","02SISP1ODBW105-BNic"
"172.21.104.215","Allocated","02SISP1ODBW106-Nic"
"172.21.104.216","Allocated","02SISP1ODBW106-BNic"
"172.21.104.217","Allocated","02SISP1ODBW107-Nic"
"172.21.104.218","Allocated","02SISP1ODBW107-BNic"
"172.21.104.219","Allocated","02SISP1ODBW108-Nic"
"172.21.104.220","Allocated","02SISP1ODBW108-BNic"
"172.21.104.221","Allocated","02SISP1ODBW109-Nic"
"172.21.104.222","Allocated","02SISP1ODBW109-BNic"
"172.21.104.223","Allocated","02SISP1ODBW110-Nic"
"172.21.104.224","Allocated","02SISP1ODBW110-BNic"
"172.21.104.225","Available",""
"172.21.104.226","Available",""
"172.21.104.227","Available",""
"172.21.104.228","Available",""
"172.21.104.229","Available",""
"172.21.104.230","Available",""
"172.21.104.231","Available",""
"172.21.104.232","Available",""
"172.21.104.233","Available",""
"172.21.104.234","Available",""
"172.21.104.235","Available",""
"172.21.104.236","Available",""
"172.21.104.237","Available",""
"172.21.104.238","Available",""
"172.21.104.239","Available",""
"172.21.104.240","Available",""
"172.21.104.241","Available",""
"172.21.104.242","Available",""
"172.21.104.243","Available",""
"172.21.104.244","Available",""
"172.21.104.245","Available",""
"172.21.104.246","Available",""
"172.21.104.247","Available",""
"172.21.104.248","Available",""
"172.21.104.249","Available",""
"172.21.104.250","Available",""
"172.21.104.251","Available",""
"172.21.104.252","Available",""
"172.21.104.253","Available",""
"172.21.104.254","Available",""
"172.21.104.255","Available",""
