"IPAddress","Status","HostName"
"172.22.160.46","Allocated","04SISP1APPW021-BNic"
"172.22.160.47","Allocated","04SISP1APPW022-Nic"
"172.22.160.48","Allocated","04SISP1APPW022-BNic"
"172.22.160.49","Allocated","04SISP1APPW023-Nic"
"172.22.160.50","Allocated","04SISP1APPW023-BNic"
"172.22.160.51","Allocated","04SISP1APPW024-Nic"
"172.22.160.52","Allocated","04SISP1APPW024-BNic"
"172.22.160.53","Allocated","04SISP1APPW025-Nic"
"172.22.160.54","Allocated","04SISP1APPW025-BNic"
"172.22.160.55","Allocated","04SISP1APPW026-Nic"
"172.22.160.56","Allocated","04SISP1APPW026-BNic"
"172.22.160.57","Allocated","04SISP1APPW027-Nic"
"172.22.160.58","Allocated","04SISP1APPW027-BNic"
"172.22.160.59","Allocated","04SISP1APPW028-Nic"
"172.22.160.60","Allocated","04SISP1APPW028-BNic"
"172.22.160.61","Allocated","04SISP1APPW029-Nic"
"172.22.160.62","Allocated","04SISP1APPW029-BNic"
"172.22.160.63","Allocated","04SISP1APPW030-Nic"
"172.22.160.64","Allocated","04SISP1APPW030-BNic"
"172.22.160.65","Allocated","04SISP1APPW031-Nic"
"172.22.160.66","Allocated","04SISP1APPW031-BNic"
"172.22.160.67","Allocated","04SISP1APPW032-Nic"
"172.22.160.68","Allocated","04SISP1APPW032-BNic"
"172.22.160.69","Allocated","04SISP1APPW033-Nic"
"172.22.160.70","Allocated","04SISP1APPW033-BNic"
"172.22.160.71","Allocated","04SISP1APPW034-Nic"
"172.22.160.72","Allocated","04SISP1APPW034-BNic"
"172.22.160.73","Allocated","04SISP1APPW035-Nic"
"172.22.160.74","Allocated","04SISP1APPW035-BNic"
"172.22.160.75","Allocated","04SISP1APPW036-Nic"
"172.22.160.76","Allocated","04SISP1APPW036-BNic"
"172.22.160.77","Allocated","04SISP1APPW037-Nic"
"172.22.160.78","Allocated","04SISP1APPW037-BNic"
"172.22.160.79","Allocated","04SISP1APPW038-Nic"
"172.22.160.80","Allocated","04SISP1APPW038-BNic"
"172.22.160.81","Allocated","04SISP1APPW039-Nic"
"172.22.160.82","Allocated","04SISP1APPW039-BNic"
"172.22.160.83","Allocated","04SISP1APPW040-Nic"
"172.22.160.84","Allocated","04SISP1APPW040-BNic"
"172.22.160.85","Allocated","04SISP1APPW041-Nic"
"172.22.160.86","Allocated","04SISP1APPW041-BNic"
"172.22.160.87","Allocated","04SISP1APPW042-Nic"
"172.22.160.88","Allocated","04SISP1APPW042-BNic"
"172.22.160.89","Allocated","04SISP1APPW043-Nic"
"172.22.160.90","Allocated","04SISP1APPW043-BNic"
"172.22.160.91","Allocated","04SISP1APPW044-Nic"
"172.22.160.92","Allocated","04SISP1APPW044-BNic"
"172.22.160.93","Allocated","04SISP1APPW045-Nic"
"172.22.160.94","Allocated","04SISP1APPW045-BNic"
"172.22.160.95","Allocated","04SISP1APPW046-Nic"
"172.22.160.96","Allocated","04SISP1APPW046-BNic"
"172.22.160.97","Allocated","04SISP1APPW047-Nic"
"172.22.160.98","Allocated","04SISP1APPW047-BNic"
"172.22.160.99","Allocated","04SISP1APPW048-Nic"
"172.22.160.100","Allocated","04SISP1APPW048-BNic"
"172.22.160.101","Allocated","04SISP1APPW049-Nic"
"172.22.160.102","Allocated","04SISP1APPW049-BNic"
"172.22.160.103","Allocated","04SISP1APPW050-Nic"
"172.22.160.104","Allocated","04SISP1APPW050-BNic"
"172.22.160.105","Allocated","04SISP1APPW051-Nic"
"172.22.160.106","Allocated","04SISP1APPW051-BNic"
"172.22.160.107","Allocated","04SISP1APPW052-Nic"
"172.22.160.108","Allocated","04SISP1APPW052-BNic"
"172.22.160.109","Allocated","04SISP1APPW053-Nic"
"172.22.160.110","Allocated","04SISP1APPW053-BNic"
"172.22.160.111","Allocated","04SISP1APPW054-Nic"
"172.22.160.112","Allocated","04SISP1APPW054-BNic"
"172.22.160.113","Allocated","04SISP1APPW055-Nic"
"172.22.160.114","Allocated","04SISP1APPW055-BNic"
"172.22.160.115","Available",""
"172.22.160.116","Available",""
"172.22.160.117","Available",""
"172.22.160.118","Available",""
"172.22.160.119","Available",""
"172.22.160.120","Available",""
"172.22.160.121","Available",""
"172.22.160.122","Available",""
"172.22.160.123","Available",""
"172.22.160.124","Available",""
"172.22.160.125","Available",""
"172.22.160.126","Available",""
"172.22.160.127","Available",""
"172.22.160.128","Available",""
"172.22.160.129","Available",""
"172.22.160.130","Available",""
"172.22.160.131","Available",""
"172.22.160.132","Available",""
"172.22.160.133","Available",""
"172.22.160.134","Available",""
"172.22.160.135","Available",""
"172.22.160.136","Available",""
"172.22.160.137","Available",""
"172.22.160.138","Available",""
"172.22.160.139","Available",""
"172.22.160.140","Available",""
"172.22.160.141","Available",""
"172.22.160.142","Available",""
"172.22.160.143","Available",""
"172.22.160.144","Available",""
"172.22.160.145","Available",""
"172.22.160.146","Available",""
"172.22.160.147","Available",""
"172.22.160.148","Available",""
"172.22.160.149","Available",""
"172.22.160.150","Available",""
"172.22.160.151","Available",""
"172.22.160.152","Available",""
"172.22.160.153","Available",""
"172.22.160.154","Available",""
"172.22.160.155","Available",""
"172.22.160.156","Available",""
"172.22.160.157","Available",""
"172.22.160.158","Available",""
"172.22.160.159","Available",""
"172.22.160.160","Available",""
"172.22.160.161","Available",""
"172.22.160.162","Available",""
"172.22.160.163","Available",""
"172.22.160.164","Available",""
"172.22.160.165","Available",""
"172.22.160.166","Available",""
"172.22.160.167","Available",""
"172.22.160.168","Available",""
"172.22.160.169","Available",""
"172.22.160.170","Available",""
"172.22.160.171","Available",""
"172.22.160.172","Available",""
"172.22.160.173","Available",""
"172.22.160.174","Available",""
"172.22.160.175","Available",""
"172.22.160.176","Available",""
"172.22.160.177","Available",""
"172.22.160.178","Available",""
"172.22.160.179","Available",""
"172.22.160.180","Available",""
"172.22.160.181","Available",""
"172.22.160.182","Available",""
"172.22.160.183","Available",""
"172.22.160.184","Available",""
"172.22.160.185","Available",""
"172.22.160.186","Available",""
"172.22.160.187","Available",""
"172.22.160.188","Available",""
"172.22.160.189","Available",""
"172.22.160.190","Available",""
"172.22.160.191","Available",""
"172.22.160.192","Available",""
"172.22.160.193","Available",""
"172.22.160.194","Available",""
"172.22.160.195","Available",""
"172.22.160.196","Available",""
"172.22.160.197","Available",""
"172.22.160.198","Available",""
"172.22.160.199","Available",""
"172.22.160.200","Available",""
"172.22.160.201","Available",""
"172.22.160.202","Available",""
"172.22.160.203","Available",""
"172.22.160.204","Available",""
"172.22.160.205","Available",""
"172.22.160.206","Available",""
"172.22.160.207","Available",""
"172.22.160.208","Available",""
"172.22.160.209","Available",""
"172.22.160.210","Available",""
"172.22.160.211","Available",""
"172.22.160.212","Available",""
"172.22.160.213","Available",""
"172.22.160.214","Available",""
"172.22.160.215","Available",""
"172.22.160.216","Available",""
"172.22.160.217","Available",""
"172.22.160.218","Available",""
"172.22.160.219","Available",""
"172.22.160.220","Available",""
"172.22.160.221","Available",""
"172.22.160.222","Available",""
"172.22.160.223","Available",""
"172.22.160.224","Available",""
"172.22.160.225","Available",""
"172.22.160.226","Available",""
"172.22.160.227","Available",""
"172.22.160.228","Available",""
"172.22.160.229","Available",""
"172.22.160.230","Available",""
"172.22.160.231","Available",""
"172.22.160.232","Available",""
"172.22.160.233","Available",""
"172.22.160.234","Available",""
"172.22.160.235","Available",""
"172.22.160.236","Available",""
"172.22.160.237","Available",""
"172.22.160.238","Available",""
"172.22.160.239","Available",""
"172.22.160.240","Available",""
"172.22.160.241","Available",""
"172.22.160.242","Available",""
"172.22.160.243","Available",""
"172.22.160.244","Available",""
"172.22.160.245","Available",""
"172.22.160.246","Available",""
"172.22.160.247","Available",""
"172.22.160.248","Available",""
"172.22.160.249","Available",""
"172.22.160.250","Available",""
"172.22.160.251","Available",""
"172.22.160.252","Available",""
"172.22.160.253","Available",""
"172.22.160.254","Available",""
"172.22.160.255","Available",""
