"IPAddress","Status","HostName"
"172.21.168.147","Allocated","21SISP1ODBW072-Nic"
"172.21.168.148","Allocated","21SISP1ODBW072-BNic"
"172.21.168.149","Allocated","21SISP1ODBW073-Nic"
"172.21.168.150","Allocated","21SISP1ODBW073-BNic"
"172.21.168.151","Allocated","21SISP1ODBW074-Nic"
"172.21.168.152","Allocated","21SISP1ODBW074-BNic"
"172.21.168.153","Allocated","21SISP1ODBW075-Nic"
"172.21.168.154","Allocated","21SISP1ODBW075-BNic"
"172.21.168.155","Allocated","21SISP1ODBW076-Nic"
"172.21.168.156","Allocated","21SISP1ODBW076-BNic"
"172.21.168.157","Allocated","21SISP1ODBW077-Nic"
"172.21.168.158","Allocated","21SISP1ODBW077-BNic"
"172.21.168.159","Allocated","21SISP1ODBW078-Nic"
"172.21.168.160","Allocated","21SISP1ODBW078-BNic"
"172.21.168.161","Allocated","21SISP1ODBW079-Nic"
"172.21.168.162","Allocated","21SISP1ODBW079-BNic"
"172.21.168.163","Allocated","21SISP1ODBW080-Nic"
"172.21.168.164","Allocated","21SISP1ODBW080-BNic"
"172.21.168.165","Allocated","21SISP1ODBW081-Nic"
"172.21.168.166","Allocated","21SISP1ODBW081-BNic"
"172.21.168.167","Allocated","21SISP1ODBW082-Nic"
"172.21.168.168","Allocated","21SISP1ODBW082-BNic"
"172.21.168.169","Allocated","21SISP1ODBW083-Nic"
"172.21.168.170","Allocated","21SISP1ODBW083-BNic"
"172.21.168.171","Allocated","21SISP1ODBW084-Nic"
"172.21.168.172","Allocated","21SISP1ODBW084-BNic"
"172.21.168.173","Allocated","21SISP1ODBW085-Nic"
"172.21.168.174","Allocated","21SISP1ODBW085-BNic"
"172.21.168.175","Allocated","21SISP1ODBW086-Nic"
"172.21.168.176","Allocated","21SISP1ODBW086-BNic"
"172.21.168.177","Allocated","21SISP1ODBW087-Nic"
"172.21.168.178","Allocated","21SISP1ODBW087-BNic"
"172.21.168.179","Allocated","21SISP1ODBW088-Nic"
"172.21.168.180","Allocated","21SISP1ODBW088-BNic"
"172.21.168.181","Allocated","21SISP1ODBW089-Nic"
"172.21.168.182","Allocated","21SISP1ODBW089-BNic"
"172.21.168.183","Allocated","21SISP1ODBW090-Nic"
"172.21.168.184","Allocated","21SISP1ODBW090-BNic"
"172.21.168.185","Allocated","21SISP1ODBW091-Nic"
"172.21.168.186","Allocated","21SISP1ODBW091-BNic"
"172.21.168.187","Allocated","21SISP1ODBW092-Nic"
"172.21.168.188","Allocated","21SISP1ODBW092-BNic"
"172.21.168.189","Allocated","21SISP1ODBW093-Nic"
"172.21.168.190","Allocated","21SISP1ODBW093-BNic"
"172.21.168.191","Allocated","21SISP1ODBW094-Nic"
"172.21.168.192","Allocated","21SISP1ODBW094-BNic"
"172.21.168.193","Allocated","21SISP1ODBW095-Nic"
"172.21.168.194","Allocated","21SISP1ODBW095-BNic"
"172.21.168.195","Allocated","21SISP1ODBW096-Nic"
"172.21.168.196","Allocated","21SISP1ODBW096-BNic"
"172.21.168.197","Allocated","21SISP1ODBW097-Nic"
"172.21.168.198","Allocated","21SISP1ODBW097-BNic"
"172.21.168.199","Allocated","21SISP1ODBW098-Nic"
"172.21.168.200","Allocated","21SISP1ODBW098-BNic"
"172.21.168.201","Allocated","21SISP1ODBW099-Nic"
"172.21.168.202","Allocated","21SISP1ODBW099-BNic"
"172.21.168.203","Allocated","21SISP1ODBW100-Nic"
"172.21.168.204","Allocated","21SISP1ODBW100-BNic"
"172.21.168.205","Allocated","21SISP1ODBW101-Nic"
"172.21.168.206","Allocated","21SISP1ODBW101-BNic"
"172.21.168.207","Allocated","21SISP1ODBW102-Nic"
"172.21.168.208","Allocated","21SISP1ODBW102-BNic"
"172.21.168.209","Allocated","21SISP1ODBW103-Nic"
"172.21.168.210","Allocated","21SISP1ODBW103-BNic"
"172.21.168.211","Allocated","21SISP1ODBW104-Nic"
"172.21.168.212","Allocated","21SISP1ODBW104-BNic"
"172.21.168.213","Allocated","21SISP1ODBW105-Nic"
"172.21.168.214","Allocated","21SISP1ODBW105-BNic"
"172.21.168.215","Allocated","21SISP1ODBW106-Nic"
"172.21.168.216","Allocated","21SISP1ODBW106-BNic"
"172.21.168.217","Allocated","21SISP1ODBW107-Nic"
"172.21.168.218","Allocated","21SISP1ODBW107-BNic"
"172.21.168.219","Allocated","21SISP1ODBW108-Nic"
"172.21.168.220","Allocated","21SISP1ODBW108-BNic"
"172.21.168.221","Allocated","21SISP1ODBW109-Nic"
"172.21.168.222","Allocated","21SISP1ODBW109-BNic"
"172.21.168.223","Allocated","21SISP1ODBW110-Nic"
"172.21.168.224","Allocated","21SISP1ODBW110-BNic"
"172.21.168.225","Available",""
"172.21.168.226","Available",""
"172.21.168.227","Available",""
"172.21.168.228","Available",""
"172.21.168.229","Available",""
"172.21.168.230","Available",""
"172.21.168.231","Available",""
"172.21.168.232","Available",""
"172.21.168.233","Available",""
"172.21.168.234","Available",""
"172.21.168.235","Available",""
"172.21.168.236","Available",""
"172.21.168.237","Available",""
"172.21.168.238","Available",""
"172.21.168.239","Available",""
"172.21.168.240","Available",""
"172.21.168.241","Available",""
"172.21.168.242","Available",""
"172.21.168.243","Available",""
"172.21.168.244","Available",""
"172.21.168.245","Available",""
"172.21.168.246","Available",""
"172.21.168.247","Available",""
"172.21.168.248","Available",""
"172.21.168.249","Available",""
"172.21.168.250","Available",""
"172.21.168.251","Available",""
"172.21.168.252","Available",""
"172.21.168.253","Available",""
"172.21.168.254","Available",""
"172.21.168.255","Available",""
