"IPAddress","Status","HostName"
"172.21.136.54","Allocated","20SISP1ODBW025-BNic"
"172.21.136.55","Allocated","20SISP1ODBW026-Nic"
"172.21.136.56","Allocated","20SISP1ODBW026-BNic"
"172.21.136.57","Allocated","20SISP1ODBW027-Nic"
"172.21.136.58","Allocated","20SISP1ODBW027-BNic"
"172.21.136.59","Allocated","20SISP1ODBW028-Nic"
"172.21.136.60","Allocated","20SISP1ODBW028-BNic"
"172.21.136.61","Allocated","20SISP1ODBW029-Nic"
"172.21.136.62","Allocated","20SISP1ODBW029-BNic"
"172.21.136.63","Allocated","20SISP1ODBW030-Nic"
"172.21.136.64","Allocated","20SISP1ODBW030-BNic"
"172.21.136.65","Allocated","20SISP1ODBW031-Nic"
"172.21.136.66","Allocated","20SISP1ODBW031-BNic"
"172.21.136.67","Allocated","20SISP1ODBW032-Nic"
"172.21.136.68","Allocated","20SISP1ODBW032-BNic"
"172.21.136.69","Allocated","20SISP1ODBW033-Nic"
"172.21.136.70","Allocated","20SISP1ODBW033-BNic"
"172.21.136.71","Allocated","20SISP1ODBW0334-Nic"
"172.21.136.72","Allocated","20SISP1ODBW0334-BNic"
"172.21.136.73","Allocated","20SISP1ODBW035-Nic"
"172.21.136.74","Allocated","20SISP1ODBW035-BNic"
"172.21.136.75","Allocated","20SISP1ODBW036-Nic"
"172.21.136.76","Allocated","20SISP1ODBW036-BNic"
"172.21.136.77","Allocated","20SISP1ODBW037-Nic"
"172.21.136.78","Allocated","20SISP1ODBW037-BNic"
"172.21.136.79","Allocated","20SISP1ODBW038-Nic"
"172.21.136.80","Allocated","20SISP1ODBW038-BNic"
"172.21.136.81","Allocated","20SISP1ODBW039-Nic"
"172.21.136.82","Allocated","20SISP1ODBW039-BNic"
"172.21.136.83","Allocated","20SISP1ODBW040-Nic"
"172.21.136.84","Allocated","20SISP1ODBW040-BNic"
"172.21.136.85","Allocated","20SISP1ODBW041-Nic"
"172.21.136.86","Allocated","20SISP1ODBW041-BNic"
"172.21.136.87","Allocated","20SISP1ODBW042-Nic"
"172.21.136.88","Allocated","20SISP1ODBW042-BNic"
"172.21.136.89","Allocated","20SISP1ODBW043-Nic"
"172.21.136.90","Allocated","20SISP1ODBW043-BNic"
"172.21.136.91","Allocated","20SISP1ODBW044-Nic"
"172.21.136.92","Allocated","20SISP1ODBW044-BNic"
"172.21.136.93","Allocated","20SISP1ODBW045-Nic"
"172.21.136.94","Allocated","20SISP1ODBW045-BNic"
"172.21.136.95","Allocated","20SISP1ODBW046-Nic"
"172.21.136.96","Allocated","20SISP1ODBW046-BNic"
"172.21.136.97","Allocated","20SISP1ODBW047-Nic"
"172.21.136.98","Allocated","20SISP1ODBW047-BNic"
"172.21.136.99","Allocated","20SISP1ODBW048-Nic"
"172.21.136.100","Allocated","20SISP1ODBW048-BNic"
"172.21.136.101","Allocated","20SISP1ODBW049-Nic"
"172.21.136.102","Allocated","20SISP1ODBW049-BNic"
"172.21.136.103","Allocated","20SISP1ODBW050-Nic"
"172.21.136.104","Allocated","20SISP1ODBW050-BNic"
"172.21.136.105","Allocated","20SISP1ODBW051-Nic"
"172.21.136.106","Allocated","20SISP1ODBW051-BNic"
"172.21.136.107","Allocated","20SISP1ODBW052-Nic"
"172.21.136.108","Allocated","20SISP1ODBW052-BNic"
"172.21.136.109","Allocated","20SISP1ODBW053-Nic"
"172.21.136.110","Allocated","20SISP1ODBW053-BNic"
"172.21.136.111","Allocated","20SISP1ODBW054-Nic"
"172.21.136.112","Allocated","20SISP1ODBW054-BNic"
"172.21.136.113","Allocated","20SISP1ODBW055-Nic"
"172.21.136.114","Allocated","20SISP1ODBW055-BNic"
"172.21.136.115","Allocated","20SISP1ODBW056-Nic"
"172.21.136.116","Allocated","20SISP1ODBW056-BNic"
"172.21.136.117","Allocated","20SISP1ODBW057-Nic"
"172.21.136.118","Allocated","20SISP1ODBW057-BNic"
"172.21.136.119","Allocated","20SISP1ODBW058-Nic"
"172.21.136.120","Allocated","20SISP1ODBW058-BNic"
"172.21.136.121","Allocated","20SISP1ODBW059-Nic"
"172.21.136.122","Allocated","20SISP1ODBW059-BNic"
"172.21.136.123","Allocated","20SISP1ODBW060-Nic"
"172.21.136.124","Allocated","20SISP1ODBW060-BNic"
"172.21.136.125","Allocated","20SISP1ODBW061-Nic"
"172.21.136.126","Allocated","20SISP1ODBW061-BNic"
"172.21.136.127","Allocated","20SISP1ODBW062-Nic"
"172.21.136.128","Allocated","20SISP1ODBW062-BNic"
"172.21.136.129","Allocated","20SISP1ODBW063-Nic"
"172.21.136.130","Allocated","20SISP1ODBW063-BNic"
"172.21.136.131","Allocated","20SISP1ODBW064-Nic"
"172.21.136.132","Allocated","20SISP1ODBW064-BNic"
"172.21.136.133","Allocated","20SISP1ODBW065-Nic"
"172.21.136.134","Allocated","20SISP1ODBW065-BNic"
"172.21.136.135","Allocated","20SISP1ODBW066-Nic"
"172.21.136.136","Allocated","20SISP1ODBW066-BNic"
"172.21.136.137","Allocated","20SISP1ODBW067-Nic"
"172.21.136.138","Allocated","20SISP1ODBW067-BNic"
"172.21.136.139","Allocated","20SISP1ODBW068-Nic"
"172.21.136.140","Allocated","20SISP1ODBW068-BNic"
"172.21.136.141","Allocated","20SISP1ODBW069-Nic"
"172.21.136.142","Allocated","20SISP1ODBW069-BNic"
"172.21.136.143","Allocated","20SISP1ODBW070-Nic"
"172.21.136.144","Allocated","20SISP1ODBW070-BNic"
"172.21.136.145","Allocated","20SISP1ODBW071-Nic"
"172.21.136.146","Allocated","20SISP1ODBW071-BNic"
"172.21.136.147","Allocated","20SISP1ODBW072-Nic"
"172.21.136.148","Allocated","20SISP1ODBW072-BNic"
"172.21.136.149","Allocated","20SISP1ODBW073-Nic"
"172.21.136.150","Allocated","20SISP1ODBW073-BNic"
"172.21.136.151","Allocated","20SISP1ODBW074-Nic"
"172.21.136.152","Allocated","20SISP1ODBW074-BNic"
"172.21.136.153","Allocated","20SISP1ODBW075-Nic"
"172.21.136.154","Allocated","20SISP1ODBW075-BNic"
"172.21.136.155","Allocated","20SISP1ODBW076-Nic"
"172.21.136.156","Allocated","20SISP1ODBW076-BNic"
"172.21.136.157","Allocated","20SISP1ODBW077-Nic"
"172.21.136.158","Allocated","20SISP1ODBW077-BNic"
"172.21.136.159","Allocated","20SISP1ODBW078-Nic"
"172.21.136.160","Allocated","20SISP1ODBW078-BNic"
"172.21.136.161","Allocated","20SISP1ODBW079-Nic"
"172.21.136.162","Allocated","20SISP1ODBW079-BNic"
"172.21.136.163","Allocated","20SISP1ODBW080-Nic"
"172.21.136.164","Allocated","20SISP1ODBW080-BNic"
"172.21.136.165","Allocated","20SISP1ODBW081-Nic"
"172.21.136.166","Allocated","20SISP1ODBW081-BNic"
"172.21.136.167","Allocated","20SISP1ODBW082-Nic"
"172.21.136.168","Allocated","20SISP1ODBW082-BNic"
"172.21.136.169","Allocated","20SISP1ODBW083-Nic"
"172.21.136.170","Allocated","20SISP1ODBW083-BNic"
"172.21.136.171","Allocated","20SISP1ODBW084-Nic"
"172.21.136.172","Allocated","20SISP1ODBW084-BNic"
"172.21.136.173","Allocated","20SISP1ODBW085-Nic"
"172.21.136.174","Allocated","20SISP1ODBW085-BNic"
"172.21.136.175","Allocated","20SISP1ODBW086-Nic"
"172.21.136.176","Allocated","20SISP1ODBW086-BNic"
"172.21.136.177","Allocated","20SISP1ODBW087-Nic"
"172.21.136.178","Allocated","20SISP1ODBW087-BNic"
"172.21.136.179","Allocated","20SISP1ODBW088-Nic"
"172.21.136.180","Allocated","20SISP1ODBW088-BNic"
"172.21.136.181","Allocated","20SISP1ODBW089-Nic"
"172.21.136.182","Allocated","20SISP1ODBW089-BNic"
"172.21.136.183","Allocated","20SISP1ODBW090-Nic"
"172.21.136.184","Allocated","20SISP1ODBW090-BNic"
"172.21.136.185","Allocated","20SISP1ODBW091-Nic"
"172.21.136.186","Allocated","20SISP1ODBW091-BNic"
"172.21.136.187","Allocated","20SISP1ODBW092-Nic"
"172.21.136.188","Allocated","20SISP1ODBW092-BNic"
"172.21.136.189","Allocated","20SISP1ODBW093-Nic"
"172.21.136.190","Allocated","20SISP1ODBW093-BNic"
"172.21.136.191","Allocated","20SISP1ODBW094-Nic"
"172.21.136.192","Allocated","20SISP1ODBW094-BNic"
"172.21.136.193","Allocated","20SISP1ODBW095-Nic"
"172.21.136.194","Allocated","20SISP1ODBW095-BNic"
"172.21.136.195","Allocated","20SISP1ODBW096-Nic"
"172.21.136.196","Allocated","20SISP1ODBW096-BNic"
"172.21.136.197","Allocated","20SISP1ODBW097-Nic"
"172.21.136.198","Allocated","20SISP1ODBW097-BNic"
"172.21.136.199","Allocated","20SISP1ODBW098-Nic"
"172.21.136.200","Allocated","20SISP1ODBW098-BNic"
"172.21.136.201","Allocated","20SISP1ODBW099-Nic"
"172.21.136.202","Allocated","20SISP1ODBW099-BNic"
"172.21.136.203","Allocated","20SISP1ODBW100-Nic"
"172.21.136.204","Allocated","20SISP1ODBW100-BNic"
"172.21.136.205","Allocated","20SISP1ODBW101-Nic"
"172.21.136.206","Allocated","20SISP1ODBW101-BNic"
"172.21.136.207","Allocated","20SISP1ODBW102-Nic"
"172.21.136.208","Allocated","20SISP1ODBW102-BNic"
"172.21.136.209","Allocated","20SISP1ODBW103-Nic"
"172.21.136.210","Allocated","20SISP1ODBW103-BNic"
"172.21.136.211","Allocated","20SISP1ODBW104-Nic"
"172.21.136.212","Allocated","20SISP1ODBW104-BNic"
"172.21.136.213","Allocated","20SISP1ODBW105-Nic"
"172.21.136.214","Allocated","20SISP1ODBW105-BNic"
"172.21.136.215","Allocated","20SISP1ODBW106-Nic"
"172.21.136.216","Allocated","20SISP1ODBW106-BNic"
"172.21.136.217","Allocated","20SISP1ODBW107-Nic"
"172.21.136.218","Allocated","20SISP1ODBW107-BNic"
"172.21.136.219","Allocated","20SISP1ODBW108-Nic"
"172.21.136.220","Allocated","20SISP1ODBW108-BNic"
"172.21.136.221","Allocated","20SISP1ODBW109-Nic"
"172.21.136.222","Allocated","20SISP1ODBW109-BNic"
"172.21.136.223","Allocated","20SISP1ODBW110-Nic"
"172.21.136.224","Allocated","20SISP1ODBW110-BNic"
"172.21.136.225","Allocated","20SISP1ODBW111-Nic"
"172.21.136.226","Allocated","20SISP1ODBW111-BNic"
"172.21.136.227","Allocated","20SISP1ODBW112-Nic"
"172.21.136.228","Allocated","20SISP1ODBW112-BNic"
"172.21.136.229","Allocated","20SISP1ODBW113-Nic"
"172.21.136.230","Allocated","20SISP1ODBW113-BNic"
"172.21.136.231","Allocated","20SISP1ODBW114-Nic"
"172.21.136.232","Allocated","20SISP1ODBW114-BNic"
"172.21.136.233","Allocated","20SISP1ODBW115-Nic"
"172.21.136.234","Allocated","20SISP1ODBW115-BNic"
"172.21.136.235","Allocated","20SISP1ODBW116-Nic"
"172.21.136.236","Allocated","20SISP1ODBW116-BNic"
"172.21.136.237","Allocated","20SISP1ODBW117-Nic"
"172.21.136.238","Allocated","20SISP1ODBW117-BNic"
"172.21.136.239","Allocated","20SISP1ODBW118-Nic"
"172.21.136.240","Allocated","20SISP1ODBW118-BNic"
"172.21.136.241","Allocated","20SISP1ODBW119-Nic"
"172.21.136.242","Allocated","20SISP1ODBW119-BNic"
"172.21.136.243","Available",""
"172.21.136.244","Available",""
"172.21.136.245","Available",""
"172.21.136.246","Available",""
"172.21.136.247","Available",""
"172.21.136.248","Available",""
"172.21.136.249","Available",""
"172.21.136.250","Available",""
"172.21.136.251","Available",""
"172.21.136.252","Available",""
"172.21.136.253","Available",""
"172.21.136.254","Available",""
"172.21.136.255","Available",""
